IDATE,ACSTATE,TFAT,TINJ,TOTAL_COST_CURRENT,LOSS,RECOV,CAUSE,ACCOUNTY,LAT,LONG
1996,Oklahoma,0.0,0.0,199918.066366243,200.0,80.0,CORROSION,PAYNE,36.11561,-97.05837
1996,Oklahoma,0.0,0.0,0.0,100.0,100.0,OTHER OUTSIDE FORCE DAMAGE,PAYNE,36.11561,-97.05837
1997,Oklahoma,0.0,0.0,15714.4773916544,150.0,140.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,PAYNE,36.11561,-97.05837
1997,Oklahoma,0.0,0.0,78572.3869582718,1200.0,1100.0,CORROSION,PAYNE,36.11561,-97.05837
1997,Oklahoma,0.0,0.0,11000.1341741581,340.0,330.0,OTHER OUTSIDE FORCE DAMAGE,PAYNE,36.11561,-97.05837
1997,Oklahoma,0.0,0.0,157144.773916544,6500.0,6400.0,CORROSION,PAYNE,36.11561,-97.05837
1998,Oklahoma,0.0,0.0,0.0,2000.0,1900.0,EQUIPMENT FAILURE,PAYNE,36.11561,-97.05837
1999,Oklahoma,0.0,0.0,30647.6514457674,300.0,300.0,EQUIPMENT FAILURE,PAYNE,36.11561,-97.05837
1999,Oklahoma,0.0,0.0,0.0,360.0,360.0,CORROSION,PAYNE,36.11561,-97.05837
2000,Oklahoma,0.0,0.0,15015.3846153846,70.0,70.0,OTHER OUTSIDE FORCE DAMAGE,PAYNE,36.11561,-97.05837
2000,Oklahoma,0.0,0.0,75076.9230769231,200.0,174.0,OTHER,PAYNE,36.11561,-97.05837
1999,Oklahoma,0.0,0.0,15323.8257228837,20.0,0.0,OTHER,PAYNE,36.11561,-97.05837
2001,Oklahoma,0.0,0.0,23470.9418837675,75.0,10.0,CORROSION,PAYNE,36.11561,-97.05837
1986,Texas,0.0,0.0,3154.60585383372,2000.0,1426.0,OTHER OUTSIDE FORCE DAMAGE,LOVING,31.84923,-103.57996
1994,Texas,0.0,0.0,9984.6547314578,0.0,0.0,OTHER,LOVING,31.84923,-103.57996
1996,Texas,0.0,0.0,47980.3359278984,4000.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LOVING,31.84923,-103.57996
1996,Texas,0.0,0.0,4798.03359278984,404.0,0.0,OTHER,LOVING,31.84923,-103.57996
1986,Maryland,0.0,0.0,149318.010414796,106.0,87.0,OTHER OUTSIDE FORCE DAMAGE,ANNE ARUNDEL,38.97859,-76.49184
1992,Maryland,0.0,0.0,8701.33729569094,1.0,1.0,CORROSION,ANNE ARUNDEL,38.97859,-76.49184
1986,Indiana,0.0,0.0,1136972.5264859,1113.0,557.0,CORROSION,LA PORTE,43.52317,1.40511
1986,Texas,0.0,0.0,0.0,85.0,18.0,CORROSION,FREESTONE,31.70489,-96.14909
1987,Texas,0.0,0.0,0.0,300.0,275.0,EQUIPMENT FAILURE,FREESTONE,31.70489,-96.14909
1987,Texas,0.0,0.0,18512.1180189673,80.0,78.0,CORROSION,FREESTONE,31.70489,-96.14909
1990,Texas,0.0,0.0,369.463722397476,40.0,30.0,CORROSION,FREESTONE,31.70489,-96.14909
1995,Texas,0.0,0.0,0.0,200.0,195.0,OTHER,FREESTONE,31.70489,-96.14909
1996,Texas,0.0,0.0,4798.03359278984,75.0,75.0,CORROSION,FREESTONE,31.70489,-96.14909
1997,Texas,0.0,0.0,3771.47457399705,150.0,135.0,OTHER,FREESTONE,31.70489,-96.14909
1998,Texas,0.0,0.0,776040.286244368,3000.0,695.0,CORROSION,FREESTONE,31.70489,-96.14909
1999,Texas,0.0,3.0,3830956.43072092,15007.0,25.0,OTHER,FREESTONE,31.70489,-96.14909
1999,Texas,0.0,0.0,3830.95643072092,681.0,680.0,OTHER,FREESTONE,31.70489,-96.14909
2000,Texas,0.0,0.0,53154.4615384616,620.0,607.0,OTHER,FREESTONE,31.70489,-96.14909
1986,Texas,0.0,0.0,2628.8382115281,25.0,0.0,OTHER,ANGELINA,31.33824,-94.7291
2000,Texas,0.0,0.0,519015.778461539,607.0,456.0,OTHER OUTSIDE FORCE DAMAGE,ANGELINA,31.33824,-94.7291
2000,Texas,0.0,0.0,450461.538461539,434.0,250.0,OTHER,ANGELINA,31.33824,-94.7291
1986,California,0.0,0.0,630921.170766745,150.0,130.0,MATERIAL FAILURE OF PIPE OR WELD,TORRANCE,33.83585,-118.34063
1986,Wyoming,0.0,0.0,3995.83408152272,140.0,140.0,OTHER,UINTA,41.28756,-110.54759
1987,Wyoming,0.0,0.0,22829.5553213909,1043.0,0.0,OTHER,UINTA,41.28756,-110.54759
1990,Wyoming,0.0,0.0,134285.284542587,4886.0,0.0,OTHER,UINTA,41.28756,-110.54759
1991,Wyoming,0.0,0.0,15728.9698446543,700.0,0.0,OTHER OUTSIDE FORCE DAMAGE,UINTA,41.28756,-110.54759
1992,Wyoming,0.0,0.0,90493.9078751857,1834.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,UINTA,41.28756,-110.54759
1995,Wyoming,0.0,0.0,44672.774624374,746.0,0.0,OTHER,UINTA,41.28756,-110.54759
1996,Wyoming,0.0,0.0,1002.78902089308,44.0,0.0,EQUIPMENT FAILURE,UINTA,41.28756,-110.54759
1986,Texas,0.0,0.0,147214.939845574,2500.0,1600.0,OTHER OUTSIDE FORCE DAMAGE,TAYLOR,32.44874,-99.73314
1987,Texas,0.0,0.0,55536.354056902,358.0,324.0,CORROSION,TAYLOR,32.44874,-99.73314
1988,Texas,0.0,0.0,101618.237495747,3200.0,250.0,OTHER OUTSIDE FORCE DAMAGE,TAYLOR,32.44874,-99.73314
1995,Texas,0.0,0.0,0.0,500.0,300.0,OTHER,TAYLOR,32.44874,-99.73314
1996,Texas,0.0,0.0,23990.1679639492,370.0,0.0,OTHER OUTSIDE FORCE DAMAGE,TAYLOR,32.44874,-99.73314
1999,Wisconsin,0.0,0.0,97766.0081119979,15.0,14.0,OTHER,TAYLOR,32.44874,-99.73314
2000,Texas,1.0,2.0,450461.538461539,6800.0,0.0,OTHER OUTSIDE FORCE DAMAGE,TAYLOR,32.44874,-99.73314
1986,Arkansas,0.0,0.0,0.0,100.0,60.0,MATERIAL FAILURE OF PIPE OR WELD,PULASKI,34.74648,-92.28959
1991,Arkansas,0.0,0.0,117726.469692355,1520.0,1500.0,OTHER,PULASKI,34.74648,-92.28959
1994,Missouri,0.0,0.0,582438.192668372,9000.0,0.0,OTHER OUTSIDE FORCE DAMAGE,PULASKI,34.74648,-92.28959
1987,Massachusetts,0.0,0.0,0.0,35.0,16.0,OTHER,MIDDLESEX,42.3876,-71.0995
1990,New Jersey,0.0,0.0,0.0,330.0,330.0,OTHER,MIDDLESEX,42.3876,-71.0995
1993,New Jersey,0.0,0.0,8501.74216027875,15.0,9.0,MATERIAL FAILURE OF PIPE OR WELD,MIDDLESEX,42.3876,-71.0995
1997,New Jersey,0.0,0.0,0.0,291.0,170.0,OTHER OUTSIDE FORCE DAMAGE,MIDDLESEX,42.3876,-71.0995
1998,New Jersey,0.0,0.0,776040.286244368,184.0,53.0,CORROSION,MIDDLESEX,42.3876,-71.0995
1998,New Jersey,0.0,0.0,0.0,36.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,MIDDLESEX,42.3876,-71.0995
1999,New Jersey,0.0,0.0,76619.1286144184,2.0,0.0,CORROSION,MIDDLESEX,42.3876,-71.0995
1986,Louisiana,0.0,0.0,30326.2776081882,255.0,250.0,OTHER OUTSIDE FORCE DAMAGE,WEBSTER,32.04665,-84.55105
1990,Iowa,0.0,0.0,7389.27444794953,64.0,60.0,CORROSION,WEBSTER,32.04665,-84.55105
1996,Louisiana,0.0,0.0,5597.70585825481,1.0,1.0,CORROSION,WEBSTER,32.04665,-84.55105
1986,Louisiana,0.0,0.0,2103.07056922248,37.0,0.0,CORROSION,CALCASIEU,30.21309,-93.2044
1986,Louisiana,0.0,0.0,52576.764230562,220.0,219.0,OTHER,CALCASIEU,30.21309,-93.2044
1988,Louisiana,0.0,0.0,29887.7169105138,273.0,173.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,CALCASIEU,30.21309,-93.2044
1990,Louisiana,0.0,0.0,923.659305993691,1000.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,CALCASIEU,30.21309,-93.2044
1991,Louisiana,0.0,0.0,2675.60158391715,45.0,0.0,EQUIPMENT FAILURE,CALCASIEU,30.21309,-93.2044
1991,Louisiana,0.0,0.0,11594.2735303076,3082.0,3082.0,EQUIPMENT FAILURE,CALCASIEU,30.21309,-93.2044
1991,Louisiana,0.0,3.0,26756.0158391715,3.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,CALCASIEU,30.21309,-93.2044
1991,Louisiana,0.0,0.0,891.867194639049,2.0,2.0,OTHER,CALCASIEU,30.21309,-93.2044
1995,Louisiana,0.0,0.0,244407.34557596,17.0,17.0,CORROSION,CALCASIEU,30.21309,-93.2044
1986,Minnesota,2.0,1.0,2944298.79691147,493.0,15.0,MATERIAL FAILURE OF PIPE OR WELD,RAMSEY,44.95751,-93.17848
1986,Missouri,0.0,0.0,105153.528461124,1137.0,90.0,OTHER OUTSIDE FORCE DAMAGE,CLAY,46.87386,-96.76951
1986,Texas,0.0,0.0,98844.3167534567,4000.0,3500.0,CORROSION,CLAY,46.87386,-96.76951
1990,Texas,0.0,0.0,90038.309148265,95.0,8.0,CORROSION,CLAY,46.87386,-96.76951
1990,Illinois,0.0,0.0,42488.3280757098,500.0,490.0,OTHER,CLAY,46.87386,-96.76951
1994,Illinois,0.0,0.0,10089.4936061381,3.0,3.0,OTHER,CLAY,46.87386,-96.76951
1994,Illinois,0.0,0.0,0.0,196.0,193.0,CORROSION,CLAY,46.87386,-96.76951
1996,Missouri,0.0,0.0,2239.08234330193,8.0,0.0,OTHER,CLAY,46.87386,-96.76951
1987,Missouri,0.0,0.0,61707.0600632245,150.0,100.0,OTHER OUTSIDE FORCE DAMAGE,NEWTON,42.5179,-71.02193
1993,Missouri,0.0,0.0,3400.6968641115,200.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,NEWTON,42.5179,-71.02193
1986,Wyoming,0.0,0.0,31546.0585383372,225.0,70.0,OTHER OUTSIDE FORCE DAMAGE,CARBON,44.89501,-0.50175
1990,Wyoming,0.0,0.0,184.731861198738,325.0,315.0,CORROSION,CARBON,44.89501,-0.50175
1991,Wyoming,0.0,0.0,356.74687785562,150.0,116.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,CARBON,44.89501,-0.50175
1995,Wyoming,0.0,0.0,9124.5409015025,280.0,270.0,MATERIAL FAILURE OF PIPE OR WELD,CARBON,44.89501,-0.50175
1995,Pennsylvania,0.0,0.0,81469.1151919866,13.0,13.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,CARBON,44.89501,-0.50175
1986,Kansas,0.0,0.0,21030.7056922248,435.0,309.0,OTHER OUTSIDE FORCE DAMAGE,WYANDOTTE,39.11417,-94.62746
1989,Kansas,0.0,0.0,5744.93132766514,150.0,100.0,CORROSION,WYANDOTTE,39.11417,-94.62746
1989,Kansas,0.0,0.0,153198.168737737,1650.0,430.0,OTHER OUTSIDE FORCE DAMAGE,WYANDOTTE,39.11417,-94.62746
1989,Kansas,0.0,0.0,0.0,75.0,75.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,WYANDOTTE,39.11417,-94.62746
1991,Kansas,0.0,0.0,7134.9375571124,1.0,0.0,EQUIPMENT FAILURE,WYANDOTTE,39.11417,-94.62746
1992,Kansas,0.0,0.0,87013.3729569094,0.0,0.0,OTHER,WYANDOTTE,39.11417,-94.62746
1994,Kansas,0.0,0.0,166410.912190963,33.0,26.0,CORROSION,WYANDOTTE,39.11417,-94.62746
1994,Kansas,0.0,1.0,0.0,0.0,0.0,OTHER,WYANDOTTE,39.11417,-94.62746
1996,Kansas,0.0,0.0,207914.789020893,10.0,1.0,OTHER,WYANDOTTE,39.11417,-94.62746
1996,Kansas,0.0,0.0,39983.6132732487,1.0,1.0,OTHER,WYANDOTTE,39.11417,-94.62746
1997,Kansas,0.0,0.0,94286.8643499262,120.0,90.0,OTHER OUTSIDE FORCE DAMAGE,WYANDOTTE,39.11417,-94.62746
1986,California,0.0,0.0,0.0,1345.0,1290.0,OTHER OUTSIDE FORCE DAMAGE,CONTRA COSTA,37.93576,-122.34775
1986,California,0.0,0.0,0.0,445.0,400.0,OTHER OUTSIDE FORCE DAMAGE,CONTRA COSTA,37.93576,-122.34775
1987,California,0.0,0.0,0.0,100.0,85.0,MATERIAL FAILURE OF PIPE OR WELD,CONTRA COSTA,37.93576,-122.34775
1988,California,0.0,0.0,996257.23035046,67.0,27.0,CORROSION,CONTRA COSTA,37.93576,-122.34775
1988,California,0.0,0.0,0.0,10.0,0.0,OTHER,CONTRA COSTA,37.93576,-122.34775
1989,California,0.0,0.0,0.0,20.0,10.0,OTHER OUTSIDE FORCE DAMAGE,CONTRA COSTA,37.93576,-122.34775
1990,California,0.0,0.0,0.0,28.0,0.0,OTHER OUTSIDE FORCE DAMAGE,CONTRA COSTA,37.93576,-122.34775
1990,California,0.0,0.0,147785.488958991,180.0,80.0,EQUIPMENT FAILURE,CONTRA COSTA,37.93576,-122.34775
1990,California,0.0,0.0,1847318.61198738,60.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,CONTRA COSTA,37.93576,-122.34775
1991,California,0.0,0.0,0.0,500.0,500.0,OTHER OUTSIDE FORCE DAMAGE,CONTRA COSTA,37.93576,-122.34775
1991,California,0.0,0.0,3567.4687785562,10.0,9.0,EQUIPMENT FAILURE,CONTRA COSTA,37.93576,-122.34775
1991,California,0.0,0.0,178373.43892781,85.0,80.0,MATERIAL FAILURE OF PIPE OR WELD,CONTRA COSTA,37.93576,-122.34775
1991,California,0.0,0.0,535120.31678343,1155.0,1105.0,MATERIAL FAILURE OF PIPE OR WELD,CONTRA COSTA,37.93576,-122.34775
1992,California,1.0,1.0,3480.53491827637,1.0,0.0,OTHER,CONTRA COSTA,37.93576,-122.34775
1992,California,0.0,0.0,104416.047548291,0.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,CONTRA COSTA,37.93576,-122.34775
1992,California,0.0,0.0,17402.6745913819,1.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,CONTRA COSTA,37.93576,-122.34775
1993,California,0.0,0.0,173435.540069686,230.0,230.0,OTHER OUTSIDE FORCE DAMAGE,CONTRA COSTA,37.93576,-122.34775
1994,California,0.0,0.0,0.0,371.0,371.0,CORROSION,CONTRA COSTA,37.93576,-122.34775
1996,California,0.0,0.0,1599344.53092995,5.0,0.0,CORROSION,CONTRA COSTA,37.93576,-122.34775
1997,California,0.0,0.0,3142895.47833087,40.0,35.0,CORROSION,CONTRA COSTA,37.93576,-122.34775
1999,California,0.0,0.0,86579.6153342928,0.0,0.0,OTHER OUTSIDE FORCE DAMAGE,CONTRA COSTA,37.93576,-122.34775
2000,California,0.0,0.0,1051076.92307692,300.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,CONTRA COSTA,37.93576,-122.34775
2000,California,0.0,0.0,600615.384615385,0.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,CONTRA COSTA,37.93576,-122.34775
2001,California,0.0,0.0,58677.3547094188,0.0,0.0,OTHER OUTSIDE FORCE DAMAGE,CONTRA COSTA,37.93576,-122.34775
2001,California,0.0,0.0,146693.386773547,420.0,420.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,CONTRA COSTA,37.93576,-122.34775
1986,Montana,0.0,0.0,0.0,700.0,150.0,OTHER OUTSIDE FORCE DAMAGE,YELLOWSTONE,45.78329,-108.50069
1988,Montana,0.0,0.0,2988.77169105138,390.0,380.0,OTHER OUTSIDE FORCE DAMAGE,YELLOWSTONE,45.78329,-108.50069
1989,Montana,0.0,0.0,33512.09941138,1050.0,140.0,OTHER OUTSIDE FORCE DAMAGE,YELLOWSTONE,45.78329,-108.50069
1990,Montana,0.0,0.0,18473.1861198738,250.0,240.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,YELLOWSTONE,45.78329,-108.50069
1995,Montana,0.0,0.0,32587.6460767947,15.0,0.0,OTHER OUTSIDE FORCE DAMAGE,YELLOWSTONE,45.78329,-108.50069
1997,Montana,0.0,0.0,62857.9095666175,150.0,95.0,CORROSION,YELLOWSTONE,45.78329,-108.50069
1986,Montana,0.0,0.0,105153.528461124,107.0,107.0,MATERIAL FAILURE OF PIPE OR WELD,SANDERS,47.67483,-115.13329
1987,Montana,0.0,0.0,10284.5100105374,3862.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,SANDERS,47.67483,-115.13329
1993,Montana,0.0,0.0,850174.216027875,72.0,10.0,MATERIAL FAILURE OF PIPE OR WELD,SANDERS,47.67483,-115.13329
1986,Texas,0.0,0.0,21030.7056922248,3000.0,0.0,OTHER OUTSIDE FORCE DAMAGE,COOKE,33.63919,-97.21262
1988,Texas,0.0,0.0,37857.7747533175,1197.0,432.0,OTHER,COOKE,33.63919,-97.21262
1992,Texas,0.0,0.0,7831.20356612184,280.0,0.0,OTHER OUTSIDE FORCE DAMAGE,COOKE,33.63919,-97.21262
1995,Texas,0.0,0.0,8146.91151919866,4.0,3.0,CORROSION,COOKE,33.63919,-97.21262
1986,Texas,0.0,0.0,567986.783982762,90.0,85.0,OTHER OUTSIDE FORCE DAMAGE,LIBERTY,31.84688,-81.59595
1986,Texas,0.0,0.0,0.0,90.0,80.0,CORROSION,LIBERTY,31.84688,-81.59595
1987,Texas,0.0,0.0,10284.5100105374,290.0,289.0,CORROSION,LIBERTY,31.84688,-81.59595
1987,Texas,0.0,0.0,10284.5100105374,130.0,110.0,OTHER,LIBERTY,31.84688,-81.59595
1988,Texas,0.0,0.0,199.251446070092,4.0,2.0,OTHER OUTSIDE FORCE DAMAGE,LIBERTY,31.84688,-81.59595
1988,Texas,0.0,0.0,1992.51446070092,1.0,1.0,CORROSION,LIBERTY,31.84688,-81.59595
1990,Texas,0.0,0.0,0.0,100.0,0.0,OTHER,LIBERTY,31.84688,-81.59595
1992,Texas,0.0,0.0,1392213.96731055,137.0,130.0,OTHER,LIBERTY,31.84688,-81.59595
1994,Texas,0.0,0.0,9784.96163682864,50.0,49.0,OTHER OUTSIDE FORCE DAMAGE,LIBERTY,31.84688,-81.59595
1995,Texas,0.0,4.0,814691.151919866,1300.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LIBERTY,31.84688,-81.59595
1995,Texas,0.0,0.0,366611.01836394,1000.0,700.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,LIBERTY,31.84688,-81.59595
1995,Texas,0.0,0.0,244407.34557596,40.0,39.0,CORROSION,LIBERTY,31.84688,-81.59595
1996,Texas,0.0,0.0,11995.0839819746,5.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LIBERTY,31.84688,-81.59595
1997,Texas,0.0,0.0,942868.643499262,4985.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LIBERTY,31.84688,-81.59595
1997,Texas,0.0,0.0,377147.457399705,5041.0,0.0,OTHER,LIBERTY,31.84688,-81.59595
1986,Iowa,0.0,0.0,1051.53528461124,74.0,48.0,CORROSION,HARRISON,30.39603,-88.88531
1990,Missouri,0.0,0.0,0.0,75.0,60.0,OTHER,HARRISON,30.39603,-88.88531
1990,Missouri,0.0,0.0,0.0,10.0,10.0,CORROSION,HARRISON,30.39603,-88.88531
1993,Missouri,0.0,0.0,255052.264808362,6600.0,6517.0,OTHER,HARRISON,30.39603,-88.88531
1993,Missouri,0.0,0.0,0.0,1.0,0.0,CORROSION,HARRISON,30.39603,-88.88531
1994,Missouri,0.0,0.0,133128.729752771,1.0,1.0,CORROSION,HARRISON,30.39603,-88.88531
1986,Florida,0.0,0.0,1051535.28461124,119.0,0.0,CORROSION,BROWARD,26.23786,-80.12477
1986,Florida,0.0,0.0,420614.113844496,15.0,5.0,EQUIPMENT FAILURE,BROWARD,26.23786,-80.12477
1996,Florida,0.0,0.0,47980.3359278984,130.0,99.0,OTHER,BROWARD,26.23786,-80.12477
1986,Texas,0.0,0.0,2103.07056922248,350.0,95.0,OTHER OUTSIDE FORCE DAMAGE,HOUSTON,29.76328,-95.36327
1990,Texas,0.0,0.0,0.0,12.0,0.0,OTHER,HOUSTON,29.76328,-95.36327
1993,Texas,0.0,0.0,297560.975609756,1825.0,1800.0,OTHER,HOUSTON,29.76328,-95.36327
1986,Texas,0.0,0.0,565.725983120848,2000.0,0.0,CORROSION,SCURRY,32.74632,-100.91641
1986,Texas,0.0,0.0,0.0,75.0,73.0,CORROSION,SCURRY,32.74632,-100.91641
1989,Texas,0.0,0.0,0.0,80.0,75.0,OTHER,SCURRY,32.74632,-100.91641
1989,Texas,0.0,0.0,0.0,200.0,196.0,EQUIPMENT FAILURE,SCURRY,32.74632,-100.91641
1990,Texas,0.0,0.0,0.0,175.0,175.0,EQUIPMENT FAILURE,SCURRY,32.74632,-100.91641
1994,Texas,0.0,0.0,1664.10912190963,260.0,258.0,OTHER,SCURRY,32.74632,-100.91641
1996,Texas,0.0,0.0,55977.0585825481,100.0,90.0,CORROSION,SCURRY,32.74632,-100.91641
1998,Texas,0.0,0.0,7760.40286244368,415.0,405.0,MATERIAL FAILURE OF PIPE OR WELD,SCURRY,32.74632,-100.91641
2000,Texas,0.0,0.0,7507.69230769231,150.0,130.0,EQUIPMENT FAILURE,SCURRY,32.74632,-100.91641
2000,Texas,0.0,0.0,37538.4615384616,6500.0,6450.0,OTHER,SCURRY,32.74632,-100.91641
2001,Texas,0.0,0.0,220040.080160321,10.0,0.0,OTHER OUTSIDE FORCE DAMAGE,SCURRY,32.74632,-100.91641
2001,Texas,0.0,0.0,29338.6773547094,1262.0,986.0,OTHER OUTSIDE FORCE DAMAGE,SCURRY,32.74632,-100.91641
1986,Oklahoma,0.0,0.0,2103.07056922248,120.0,105.0,CORROSION,OKLAHOMA,35.46756,-97.51643
1986,Oklahoma,0.0,0.0,4206.14113844496,965.0,573.0,OTHER,OKLAHOMA,35.46756,-97.51643
1987,Oklahoma,0.0,0.0,51422.5500526871,370.0,340.0,OTHER OUTSIDE FORCE DAMAGE,OKLAHOMA,35.46756,-97.51643
1988,Oklahoma,0.0,0.0,19925.1446070092,2.0,1.0,CORROSION,OKLAHOMA,35.46756,-97.51643
1989,Oklahoma,0.0,0.0,34469.5879659909,3.0,2.0,CORROSION,OKLAHOMA,35.46756,-97.51643
1989,Oklahoma,0.0,0.0,120643.557880968,2653.0,10.0,OTHER OUTSIDE FORCE DAMAGE,OKLAHOMA,35.46756,-97.51643
1989,Oklahoma,0.0,0.0,0.0,95.0,86.0,EQUIPMENT FAILURE,OKLAHOMA,35.46756,-97.51643
1990,Oklahoma,0.0,0.0,3694.63722397476,60.0,58.0,EQUIPMENT FAILURE,OKLAHOMA,35.46756,-97.51643
1990,Oklahoma,0.0,0.0,92365.9305993691,1345.0,1125.0,OTHER OUTSIDE FORCE DAMAGE,OKLAHOMA,35.46756,-97.51643
1993,Oklahoma,0.0,0.0,1258.25783972125,150.0,120.0,OTHER OUTSIDE FORCE DAMAGE,OKLAHOMA,35.46756,-97.51643
1993,Oklahoma,0.0,0.0,340069.68641115,350.0,200.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,OKLAHOMA,35.46756,-97.51643
1994,Oklahoma,0.0,0.0,6989.25831202046,900.0,899.0,OTHER,OKLAHOMA,35.46756,-97.51643
1995,Oklahoma,0.0,0.0,48881.469115192,125.0,30.0,CORROSION,OKLAHOMA,35.46756,-97.51643
1996,Oklahoma,0.0,0.0,0.0,80.0,75.0,OTHER OUTSIDE FORCE DAMAGE,OKLAHOMA,35.46756,-97.51643
1998,Oklahoma,0.0,0.0,3181.76517360191,145.0,140.0,OTHER,OKLAHOMA,35.46756,-97.51643
1986,Colorado,0.0,0.0,4206.14113844496,75.0,0.0,OTHER OUTSIDE FORCE DAMAGE,WELD,40.42331,-104.70913
1987,Colorado,0.0,0.0,2056.90200210748,2981.0,897.0,OTHER OUTSIDE FORCE DAMAGE,WELD,40.42331,-104.70913
1988,Colorado,0.0,0.0,5977.54338210276,200.0,155.0,OTHER,WELD,40.42331,-104.70913
1988,Colorado,0.0,0.0,19.9251446070092,190.0,185.0,OTHER,WELD,40.42331,-104.70913
1989,Colorado,0.0,0.0,61279.2674950948,2119.0,0.0,OTHER OUTSIDE FORCE DAMAGE,WELD,40.42331,-104.70913
1986,Indiana,0.0,0.0,315.460585383372,320.0,320.0,OTHER,LAKE,40.76078,-111.89105
1989,Indiana,0.0,0.0,574493.132766514,201.0,195.0,OTHER,LAKE,40.76078,-111.89105
1990,Indiana,0.0,0.0,192121.135646688,125.0,115.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,LAKE,40.76078,-111.89105
1991,Indiana,0.0,0.0,53512.031678343,30.0,30.0,OTHER OUTSIDE FORCE DAMAGE,LAKE,40.76078,-111.89105
1991,Indiana,0.0,0.0,17837.343892781,100.0,95.0,CORROSION,LAKE,40.76078,-111.89105
1992,Indiana,0.0,0.0,52208.0237741456,290.0,250.0,OTHER,LAKE,40.76078,-111.89105
1993,Illinois,0.0,0.0,850174.216027875,85.0,80.0,OTHER,LAKE,40.76078,-111.89105
1995,Indiana,0.0,0.0,101836.393989983,20.0,15.0,OTHER,LAKE,40.76078,-111.89105
1996,Indiana,0.0,0.0,3198689.06185989,1250.0,370.0,CORROSION,LAKE,40.76078,-111.89105
1997,Indiana,0.0,0.0,785723.869582718,1200.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,LAKE,40.76078,-111.89105
1997,Indiana,0.0,0.0,330004.025224742,235.0,135.0,OTHER,LAKE,40.76078,-111.89105
1999,Indiana,0.0,1.0,792241.789873086,285.0,100.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,LAKE,40.76078,-111.89105
1999,Indiana,0.0,0.0,574643.464608138,2492.0,1300.0,OTHER,LAKE,40.76078,-111.89105
2001,Indiana,0.0,0.0,11735.4709418838,75.0,75.0,OTHER,LAKE,40.76078,-111.89105
1986,Oklahoma,0.0,0.0,147214.939845574,365.0,0.0,OTHER OUTSIDE FORCE DAMAGE,GARVIN,34.70457,-97.30932
1986,Oklahoma,0.0,0.0,630921.170766745,400.0,400.0,OTHER OUTSIDE FORCE DAMAGE,GARVIN,34.70457,-97.30932
1987,Oklahoma,0.0,0.0,4113.80400421496,130.0,115.0,OTHER,GARVIN,34.70457,-97.30932
1987,Oklahoma,0.0,0.0,154267.650158061,650.0,0.0,OTHER OUTSIDE FORCE DAMAGE,GARVIN,34.70457,-97.30932
1998,Oklahoma,0.0,0.0,15520.8057248874,320.0,300.0,CORROSION,GARVIN,34.70457,-97.30932
1999,Oklahoma,0.0,0.0,10113.7249771032,75.0,70.0,OTHER OUTSIDE FORCE DAMAGE,GARVIN,34.70457,-97.30932
1999,Oklahoma,0.0,0.0,229857.385843255,13.0,10.0,OTHER OUTSIDE FORCE DAMAGE,GARVIN,34.70457,-97.30932
1986,Minnesota,0.0,0.0,25236.8468306698,3.0,2.0,MATERIAL FAILURE OF PIPE OR WELD,PENNINGTON,48.06623,-96.03667
1988,Minnesota,0.0,0.0,34869.0030622661,3.0,3.0,MATERIAL FAILURE OF PIPE OR WELD,PENNINGTON,48.06623,-96.03667
1989,South Dakota,0.0,0.0,0.0,0.0,0.0,EQUIPMENT FAILURE,PENNINGTON,48.06623,-96.03667
1989,Minnesota,0.0,0.0,220222.367560497,300.0,270.0,MATERIAL FAILURE OF PIPE OR WELD,PENNINGTON,48.06623,-96.03667
1993,South Dakota,0.0,0.0,9266.89895470383,300.0,250.0,OTHER,PENNINGTON,48.06623,-96.03667
1994,South Dakota,0.0,0.0,83205.4560954817,147.0,30.0,CORROSION,PENNINGTON,48.06623,-96.03667
